Date,Global_active_power,Sub_metering_3
2010-09-23,1449.8620000000014,12002.0
2010-09-24,1327.991999999998,8666.0
2010-09-25,106.00600000000028,896.0
2010-09-26,0.0,0.0
2010-09-27,0.0,0.0
2010-09-28,470.4259999999997,902.0
2010-09-29,1684.4259999999972,13047.0
2010-09-30,1248.2779999999998,7988.0
2010-10-01,2508.4659999999985,14108.0
2010-10-02,1944.5419999999958,12214.0
2010-10-03,1822.6320000000003,14916.0
2010-10-04,1190.2080000000017,8933.0
2010-10-05,1467.891999999999,12893.0
2010-10-06,1215.1899999999996,10870.0
2010-10-07,1154.5040000000029,8921.0
2010-10-08,544.7580000000008,4141.0
2010-10-09,1328.1080000000006,10773.0
2010-10-10,1998.9039999999989,10297.0
2010-10-11,1946.534,13308.0
2010-10-13,2073.8859999999963,16593.0
2010-10-14,2135.122000000004,14239.0
2010-10-15,1596.3239999999978,10786.0
2010-10-16,1000.0140000000016,7656.0
2010-10-17,1047.3820000000019,4681.0
2010-10-18,2713.8840000000005,16382.0
2010-10-19,1925.9779999999996,9461.0
2010-10-20,1727.9640000000031,10330.0
2010-10-21,1355.1980000000008,6757.0
2010-10-22,1668.8919999999978,12697.0
2010-10-23,2293.236000000001,13465.0
2010-10-24,2390.548000000001,13237.0
2010-10-25,1163.291999999999,6748.0
2010-10-26,945.9039999999985,4989.0
2010-10-27,1260.2780000000023,8269.0
2010-10-28,1463.326,9087.0
2010-10-29,1204.4220000000005,3911.0
2010-10-30,2152.699999999996,15303.0
2010-10-31,1476.429999999998,5589.0
2010-11-01,1518.684000000001,10279.0
2010-11-02,1369.7680000000012,9916.0
2010-11-03,1951.089999999998,15706.0
2010-11-04,1602.8100000000022,8850.0
2010-11-05,1571.3680000000022,11418.0
2010-11-06,1470.6719999999968,11728.0
2010-11-07,1193.5720000000015,7781.0
2010-11-08,542.002000000002,4118.0
2010-11-09,1463.3100000000006,8996.0
2010-11-10,1622.5900000000022,8734.0
2010-11-11,1773.5919999999992,6259.0
2010-11-13,2023.1739999999984,13853.0
2010-11-14,2038.3919999999998,8758.0
2010-11-15,1747.382000000001,8918.0
2010-11-16,1509.7480000000019,7949.0
2010-11-17,1582.0320000000008,8915.0
2010-11-18,1652.1520000000016,9449.0
2010-11-19,1570.4000000000015,11914.0
2010-11-20,2197.006000000004,11433.0
2010-11-21,900.9100000000026,4778.0
2010-11-22,2041.5359999999994,10136.0
2010-11-23,1577.5359999999998,7611.0
2010-11-24,1796.247999999998,12224.0
2010-11-25,1431.1640000000002,5072.0
2010-11-26,1488.1039999999996,9989.0
2010-12-01,1282.538,9569.0
2010-12-02,1892.9980000000016,15211.0
2010-12-03,1645.4239999999977,14076.0
2010-12-04,1439.4259999999983,11949.0
2010-12-05,2035.4180000000006,16362.0
2010-12-06,1973.1079999999986,16184.0
2010-12-07,1109.5740000000021,6444.0
2010-12-08,529.6980000000007,3982.0
2010-12-09,1612.0920000000006,8891.0
2010-12-10,1579.6920000000002,9812.0
2010-12-11,1836.8219999999963,10308.0
